,token,trialID,positionID,subtok,surp,ispunct,prefix,prompt,list_len,stimID,second_list
37, ant,3,2,2,7.872429847717285,False,1,1,7,22,control
38,",",3,3,-1,2.0124642848968506,True,1,1,7,22,control
39, bee,3,4,3,4.829180717468262,False,1,1,7,22,control
40,",",3,5,-1,0.13277053833007812,True,1,1,7,22,control
41, mosquito,3,6,4,6.242966175079346,False,1,1,7,22,control
42,",",3,7,-1,0.1622961312532425,True,1,1,7,22,control
43, spider,3,8,5,3.713303804397583,False,1,1,7,22,control
44,",",3,9,-1,0.2404731810092926,True,1,1,7,22,control
45, beetle,3,10,6,4.822436332702637,False,1,1,7,22,control
46,",",3,11,-1,0.2296668142080307,True,1,1,7,22,control
47, was,3,12,7,7.202887535095215,False,1,1,7,22,control
48,p,3,13,7,0.11616673320531845,False,1,1,7,22,control
49,.,3,14,-1,2.534581184387207,True,1,1,7,22,control
50,<|endoftext|>,3,15,-2,5.11942195892334,False,1,1,7,22,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,7,23,control
1, Before,0,1,2,12.528407096862793,False,1,1,7,23,control
2, the,0,2,3,2.4726693630218506,False,1,1,7,23,control
3, meeting,0,3,4,6.759095191955566,False,1,1,7,23,control
4,",",0,4,-1,0.9914171695709229,True,1,1,7,23,control
5, Mary,0,5,5,8.550304412841797,False,1,1,7,23,control
6, wrote,0,6,6,6.019630432128906,False,1,1,7,23,control
7, down,0,7,7,4.496373653411865,False,1,1,7,23,control
8, the,0,8,8,1.2372602224349976,False,1,1,7,23,control
9, following,0,9,9,4.111538410186768,False,1,1,7,23,control
10, lists,0,10,10,7.842437267303467,False,1,1,7,23,control
11, of,0,11,11,0.49632617831230164,False,1,1,7,23,control
12, words,0,12,12,6.3023152351379395,False,1,1,7,23,control
13,.,0,13,-1,2.9900951385498047,True,1,1,7,23,control
14, One,0,14,13,4.730581283569336,False,1,1,7,23,control
15, was,0,15,14,1.810640811920166,False,1,1,7,23,control
16,:,0,16,-1,3.6773507595062256,True,1,1,7,23,control
17, cotton,1,0,1,13.102526664733887,False,1,1,7,23,control
18,",",1,1,-1,0.968589186668396,True,1,1,7,23,control
19, wool,1,2,2,4.535846710205078,False,1,1,7,23,control
20,",",1,3,-1,0.16637767851352692,True,1,1,7,23,control
21, silk,1,4,3,2.8236048221588135,False,1,1,7,23,control
22,",",1,5,-1,0.20682886242866516,True,1,1,7,23,control
23, ray,1,6,4,7.335855960845947,False,1,1,7,23,control
24,on,1,7,4,0.05827672779560089,False,1,1,7,23,control
25,",",1,8,-1,0.26628732681274414,True,1,1,7,23,control
26, linen,1,9,5,3.218299150466919,False,1,1,7,23,control
27,",",1,10,-1,0.2523046135902405,True,1,1,7,23,control
28, sat,1,11,6,6.934992790222168,False,1,1,7,23,control
29,in,1,12,6,0.02318301610648632,False,1,1,7,23,control
30,",",1,13,-1,0.24573615193367004,True,1,1,7,23,control
31, velvet,1,14,7,3.968482732772827,False,1,1,7,23,control
32,.,1,15,-1,2.233123779296875,True,1,1,7,23,control
33, And,2,0,1,4.7322797775268555,False,1,1,7,23,control
34, the,2,1,2,2.0138278007507324,False,1,1,7,23,control
35, other,2,2,3,1.28624427318573,False,1,1,7,23,control
36,:,2,3,-1,3.3346023559570312,True,1,1,7,23,control
37, blue,3,0,1,5.519676685333252,False,1,1,7,23,control
38,",",3,1,-1,1.1341440677642822,True,1,1,7,23,control
39, red,3,2,2,2.0353548526763916,False,1,1,7,23,control
40,",",3,3,-1,0.05135957896709442,True,1,1,7,23,control
41, green,3,4,3,1.8253164291381836,False,1,1,7,23,control
42,",",3,5,-1,0.0906311422586441,True,1,1,7,23,control
43, yellow,3,6,4,1.9559298753738403,False,1,1,7,23,control
44,",",3,7,-1,0.28946730494499207,True,1,1,7,23,control
45, black,3,8,5,3.2199249267578125,False,1,1,7,23,control
46,",",3,9,-1,0.38656550645828247,True,1,1,7,23,control
47, purple,3,10,6,3.2336387634277344,False,1,1,7,23,control
48,",",3,11,-1,0.21941910684108734,True,1,1,7,23,control
49, white,3,12,7,2.1727349758148193,False,1,1,7,23,control
50,.,3,13,-1,1.629530906677246,True,1,1,7,23,control
51,<|endoftext|>,3,14,-2,5.51299524307251,False,1,1,7,23,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,10,1,control
1, Before,0,1,2,12.528407096862793,False,1,1,10,1,control
2, the,0,2,3,2.4726693630218506,False,1,1,10,1,control
3, meeting,0,3,4,6.759095191955566,False,1,1,10,1,control
4,",",0,4,-1,0.9914171695709229,True,1,1,10,1,control
5, Mary,0,5,5,8.550304412841797,False,1,1,10,1,control
6, wrote,0,6,6,6.019630432128906,False,1,1,10,1,control
7, down,0,7,7,4.496373653411865,False,1,1,10,1,control
8, the,0,8,8,1.2372602224349976,False,1,1,10,1,control
9, following,0,9,9,4.111538410186768,False,1,1,10,1,control
10, lists,0,10,10,7.842437267303467,False,1,1,10,1,control
11, of,0,11,11,0.49632617831230164,False,1,1,10,1,control
12, words,0,12,12,6.3023152351379395,False,1,1,10,1,control
13,.,0,13,-1,2.9900951385498047,True,1,1,10,1,control
14, One,0,14,13,4.730581283569336,False,1,1,10,1,control
15, was,0,15,14,1.810640811920166,False,1,1,10,1,control
16,:,0,16,-1,3.6773507595062256,True,1,1,10,1,control
17, window,1,0,1,12.287196159362793,False,1,1,10,1,control
18,",",1,1,-1,1.2555721998214722,True,1,1,10,1,control
19, door,1,2,2,2.9531636238098145,False,1,1,10,1,control
20,",",1,3,-1,0.18340660631656647,True,1,1,10,1,control
21, roof,1,4,3,5.551798343658447,False,1,1,10,1,control
22,",",1,5,-1,0.2441711574792862,True,1,1,10,1,control
23, wall,1,6,4,4.145260334014893,False,1,1,10,1,control
24,",",1,7,-1,0.2749176323413849,True,1,1,10,1,control
25, floor,1,8,5,3.080031394958496,False,1,1,10,1,control
26,",",1,9,-1,0.2565895915031433,True,1,1,10,1,control
27, ceiling,1,10,6,2.7430667877197266,False,1,1,10,1,control
28,",",1,11,-1,0.25390884280204773,True,1,1,10,1,control
29, room,1,12,7,5.960814476013184,False,1,1,10,1,control
30,",",1,13,-1,0.3002558648586273,True,1,1,10,1,control
31, basement,1,14,8,7.1393585205078125,False,1,1,10,1,control
32,",",1,15,-1,0.23242688179016113,True,1,1,10,1,control
33, hear,1,16,9,7.997860431671143,False,1,1,10,1,control
34,th,1,17,9,0.043738916516304016,False,1,1,10,1,control
35,",",1,18,-1,0.19153955578804016,True,1,1,10,1,control
36, hall,1,19,10,5.140138626098633,False,1,1,10,1,control
37,.,1,20,-1,2.565941333770752,True,1,1,10,1,control
38, And,2,0,1,4.612668037414551,False,1,1,10,1,control
39, the,2,1,2,2.0998220443725586,False,1,1,10,1,control
40, other,2,2,3,1.6479436159133911,False,1,1,10,1,control
41,:,2,3,-1,3.673694372177124,True,1,1,10,1,control
42, cotton,3,0,1,10.492602348327637,False,1,1,10,1,control
43,",",3,1,-1,1.4345793724060059,True,1,1,10,1,control
44, wool,3,2,2,3.0034232139587402,False,1,1,10,1,control
45,",",3,3,-1,0.08021152764558792,True,1,1,10,1,control
46, silk,3,4,3,2.889982223510742,False,1,1,10,1,control
47,",",3,5,-1,0.11628273129463196,True,1,1,10,1,control
48, ray,3,6,4,6.410584449768066,False,1,1,10,1,control
49,on,3,7,4,0.02218535542488098,False,1,1,10,1,control
50,",",3,8,-1,0.229106143116951,True,1,1,10,1,control
51, linen,3,9,5,3.7141287326812744,False,1,1,10,1,control
52,",",3,10,-1,0.23025815188884735,True,1,1,10,1,control
53, sat,3,11,6,6.73852014541626,False,1,1,10,1,control
54,in,3,12,6,0.04130581021308899,False,1,1,10,1,control
55,",",3,13,-1,0.2679750323295593,True,1,1,10,1,control
56, velvet,3,14,7,4.094296455383301,False,1,1,10,1,control
57,",",3,15,-1,0.2482289969921112,True,1,1,10,1,control
58, denim,3,16,8,7.237543106079102,False,1,1,10,1,control
59,",",3,17,-1,0.18109259009361267,True,1,1,10,1,control
60, canvas,3,18,9,3.5987701416015625,False,1,1,10,1,control
61,",",3,19,-1,0.24578091502189636,True,1,1,10,1,control
62, felt,3,20,10,7.598116874694824,False,1,1,10,1,control
63,.,3,21,-1,1.7561992406845093,True,1,1,10,1,control
64,<|endoftext|>,3,22,-2,5.479428291320801,False,1,1,10,1,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,10,2,control
1, Before,0,1,2,12.528407096862793,False,1,1,10,2,control
2, the,0,2,3,2.4726693630218506,False,1,1,10,2,control
3, meeting,0,3,4,6.759095191955566,False,1,1,10,2,control
4,",",0,4,-1,0.9914171695709229,True,1,1,10,2,control
5, Mary,0,5,5,8.550304412841797,False,1,1,10,2,control
6, wrote,0,6,6,6.019630432128906,False,1,1,10,2,control
7, down,0,7,7,4.496373653411865,False,1,1,10,2,control
8, the,0,8,8,1.2372602224349976,False,1,1,10,2,control
9, following,0,9,9,4.111538410186768,False,1,1,10,2,control
10, lists,0,10,10,7.842437267303467,False,1,1,10,2,control
11, of,0,11,11,0.49632617831230164,False,1,1,10,2,control
12, words,0,12,12,6.3023152351379395,False,1,1,10,2,control
13,.,0,13,-1,2.9900951385498047,True,1,1,10,2,control
14, One,0,14,13,4.730581283569336,False,1,1,10,2,control
15, was,0,15,14,1.810640811920166,False,1,1,10,2,control
16,:,0,16,-1,3.6773507595062256,True,1,1,10,2,control
17, leg,1,0,1,12.12979793548584,False,1,1,10,2,control
18,",",1,1,-1,1.8050692081451416,True,1,1,10,2,control
19, arms,1,2,2,6.242254257202148,False,1,1,10,2,control
20,",",1,3,-1,0.16209939122200012,True,1,1,10,2,control
21, head,1,4,3,3.8700993061065674,False,1,1,10,2,control
22,",",1,5,-1,0.20907844603061676,True,1,1,10,2,control
23, eye,1,6,4,4.997346878051758,False,1,1,10,2,control
24,",",1,7,-1,0.17165769636631012,True,1,1,10,2,control
25, foot,1,8,5,3.936854839324951,False,1,1,10,2,control
26,",",1,9,-1,0.21625399589538574,True,1,1,10,2,control
27, nose,1,10,6,3.0403554439544678,False,1,1,10,2,control
28,",",1,11,-1,0.142960324883461,True,1,1,10,2,control
29, finger,1,12,7,5.636828422546387,False,1,1,10,2,control
30,",",1,13,-1,0.16797243058681488,True,1,1,10,2,control
31, ear,1,14,8,3.41497540473938,False,1,1,10,2,control
32,",",1,15,-1,0.17419055104255676,True,1,1,10,2,control
33, hand,1,16,9,2.8704590797424316,False,1,1,10,2,control
34,",",1,17,-1,0.12298870831727982,True,1,1,10,2,control
35, toe,1,18,10,5.9703779220581055,False,1,1,10,2,control
36,.,1,19,-1,2.9207663536071777,True,1,1,10,2,control
37, And,2,0,1,4.533906936645508,False,1,1,10,2,control
38, the,2,1,2,2.1239686012268066,False,1,1,10,2,control
39, other,2,2,3,1.3899281024932861,False,1,1,10,2,control
40,:,2,3,-1,3.6660728454589844,True,1,1,10,2,control
41, window,3,0,1,10.682073593139648,False,1,1,10,2,control
42,",",3,1,-1,0.1896572858095169,True,1,1,10,2,control
43, door,3,2,2,1.7406896352767944,False,1,1,10,2,control
44,",",3,3,-1,0.055054377764463425,True,1,1,10,2,control
45, roof,3,4,3,4.583400726318359,False,1,1,10,2,control
46,",",3,5,-1,0.143706277012825,True,1,1,10,2,control
47, wall,3,6,4,3.611846685409546,False,1,1,10,2,control
48,",",3,7,-1,0.22258874773979187,True,1,1,10,2,control
49, floor,3,8,5,3.1398348808288574,False,1,1,10,2,control
50,",",3,9,-1,0.2752043604850769,True,1,1,10,2,control
51, ceiling,3,10,6,2.7365236282348633,False,1,1,10,2,control
52,",",3,11,-1,0.3140922784805298,True,1,1,10,2,control
53, room,3,12,7,6.0755205154418945,False,1,1,10,2,control
54,",",3,13,-1,0.3140745162963867,True,1,1,10,2,control
55, basement,3,14,8,7.526928901672363,False,1,1,10,2,control
56,",",3,15,-1,0.28643983602523804,True,1,1,10,2,control
57, hear,3,16,9,7.932804107666016,False,1,1,10,2,control
58,th,3,17,9,0.038666315376758575,False,1,1,10,2,control
59,",",3,18,-1,0.24111267924308777,True,1,1,10,2,control
60, hall,3,19,10,5.438701629638672,False,1,1,10,2,control
61,.,3,20,-1,2.1407341957092285,True,1,1,10,2,control
62,<|endoftext|>,3,21,-2,5.512343406677246,False,1,1,10,2,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,10,3,control
1, Before,0,1,2,12.528407096862793,False,1,1,10,3,control
2, the,0,2,3,2.4726693630218506,False,1,1,10,3,control
3, meeting,0,3,4,6.759095191955566,False,1,1,10,3,control
4,",",0,4,-1,0.9914171695709229,True,1,1,10,3,control
5, Mary,0,5,5,8.550304412841797,False,1,1,10,3,control
6, wrote,0,6,6,6.019630432128906,False,1,1,10,3,control
7, down,0,7,7,4.496373653411865,False,1,1,10,3,control
8, the,0,8,8,1.2372602224349976,False,1,1,10,3,control
9, following,0,9,9,4.111538410186768,False,1,1,10,3,control
10, lists,0,10,10,7.842437267303467,False,1,1,10,3,control
11, of,0,11,11,0.49632617831230164,False,1,1,10,3,control
12, words,0,12,12,6.3023152351379395,False,1,1,10,3,control
13,.,0,13,-1,2.9900951385498047,True,1,1,10,3,control
14, One,0,14,13,4.730581283569336,False,1,1,10,3,control
15, was,0,15,14,1.810640811920166,False,1,1,10,3,control
16,:,0,16,-1,3.6773507595062256,True,1,1,10,3,control
17, sail,1,0,1,12.76554012298584,False,1,1,10,3,control
18,boat,1,1,1,3.59622859954834,False,1,1,10,3,control
19,",",1,2,-1,0.9478244781494141,True,1,1,10,3,control
20, destroyer,1,3,2,7.676912307739258,False,1,1,10,3,control
21,",",1,4,-1,0.2032109647989273,True,1,1,10,3,control
22, battles,1,5,3,5.634990215301514,False,1,1,10,3,control
23,hip,1,6,3,0.0023068978916853666,False,1,1,10,3,control
24,",",1,7,-1,0.25768083333969116,True,1,1,10,3,control
25, cruiser,1,8,4,2.759125232696533,False,1,1,10,3,control
26,",",1,9,-1,0.19054058194160461,True,1,1,10,3,control
27, submarine,1,10,5,4.352117538452148,False,1,1,10,3,control
28,",",1,11,-1,0.22170379757881165,True,1,1,10,3,control
29, yacht,1,12,6,7.371687412261963,False,1,1,10,3,control
30,",",1,13,-1,0.23825402557849884,True,1,1,10,3,control
31, canoe,1,14,7,7.316288948059082,False,1,1,10,3,control
32,",",1,15,-1,0.17830592393875122,True,1,1,10,3,control
33, fre,1,16,8,6.124568939208984,False,1,1,10,3,control
34,ighter,1,17,8,0.010781961493194103,False,1,1,10,3,control
35,",",1,18,-1,0.15871752798557281,True,1,1,10,3,control
36, tug,1,19,9,4.880035877227783,False,1,1,10,3,control
37,boat,1,20,9,0.290884792804718,False,1,1,10,3,control
38,",",1,21,-1,0.1736622005701065,True,1,1,10,3,control
39, ste,1,22,10,4.628237724304199,False,1,1,10,3,control
40,ams,1,23,10,3.241823673248291,False,1,1,10,3,control
41,hip,1,24,10,0.0002849888114724308,False,1,1,10,3,control
42,.,1,25,-1,2.4386284351348877,True,1,1,10,3,control
43, And,2,0,1,5.0846734046936035,False,1,1,10,3,control
44, the,2,1,2,1.9492669105529785,False,1,1,10,3,control
45, other,2,2,3,1.0980937480926514,False,1,1,10,3,control
46,:,2,3,-1,3.747938871383667,True,1,1,10,3,control
47, leg,3,0,1,9.924700736999512,False,1,1,10,3,control
48,",",3,1,-1,1.3523799180984497,True,1,1,10,3,control
49, arms,3,2,2,6.146339416503906,False,1,1,10,3,control
50,",",3,3,-1,0.09065738320350647,True,1,1,10,3,control
51, head,3,4,3,3.8428664207458496,False,1,1,10,3,control
52,",",3,5,-1,0.14567172527313232,True,1,1,10,3,control
53, eye,3,6,4,5.647409439086914,False,1,1,10,3,control
54,",",3,7,-1,0.11994331330060959,True,1,1,10,3,control
55, foot,3,8,5,4.058298110961914,False,1,1,10,3,control
56,",",3,9,-1,0.21894009411334991,True,1,1,10,3,control
57, nose,3,10,6,3.164214611053467,False,1,1,10,3,control
58,",",3,11,-1,0.12839454412460327,True,1,1,10,3,control
59, finger,3,12,7,5.714901924133301,False,1,1,10,3,control
60,",",3,13,-1,0.18989501893520355,True,1,1,10,3,control
61, ear,3,14,8,3.4897522926330566,False,1,1,10,3,control
62,",",3,15,-1,0.18778273463249207,True,1,1,10,3,control
63, hand,3,16,9,3.05969500541687,False,1,1,10,3,control
64,",",3,17,-1,0.13801579177379608,True,1,1,10,3,control
65, toe,3,18,10,5.834480285644531,False,1,1,10,3,control
66,.,3,19,-1,2.4096367359161377,True,1,1,10,3,control
67,<|endoftext|>,3,20,-2,5.240962982177734,False,1,1,10,3,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,10,4,control
1, Before,0,1,2,12.528407096862793,False,1,1,10,4,control
2, the,0,2,3,2.4726693630218506,False,1,1,10,4,control
3, meeting,0,3,4,6.759095191955566,False,1,1,10,4,control
4,",",0,4,-1,0.9914171695709229,True,1,1,10,4,control
5, Mary,0,5,5,8.550304412841797,False,1,1,10,4,control
6, wrote,0,6,6,6.019630432128906,False,1,1,10,4,control
7, down,0,7,7,4.496373653411865,False,1,1,10,4,control
8, the,0,8,8,1.2372602224349976,False,1,1,10,4,control
9, following,0,9,9,4.111538410186768,False,1,1,10,4,control
10, lists,0,10,10,7.842437267303467,False,1,1,10,4,control
11, of,0,11,11,0.49632617831230164,False,1,1,10,4,control
12, words,0,12,12,6.3023152351379395,False,1,1,10,4,control
13,.,0,13,-1,2.9900951385498047,True,1,1,10,4,control
14, One,0,14,13,4.730581283569336,False,1,1,10,4,control
15, was,0,15,14,1.810640811920166,False,1,1,10,4,control
16,:,0,16,-1,3.6773507595062256,True,1,1,10,4,control
17, rob,1,0,1,11.351820945739746,False,1,1,10,4,control
18,in,1,1,1,2.897447347640991,False,1,1,10,4,control
19,",",1,2,-1,1.2889807224273682,True,1,1,10,4,control
20, sp,1,3,2,7.107674598693848,False,1,1,10,4,control
21,arrow,1,4,2,1.2646316289901733,False,1,1,10,4,control
22,",",1,5,-1,0.17133082449436188,True,1,1,10,4,control
23, her,1,6,3,7.687822341918945,False,1,1,10,4,control
24,on,1,7,3,1.466331958770752,False,1,1,10,4,control
25,",",1,8,-1,0.2240230292081833,True,1,1,10,4,control
26, eagle,1,9,4,5.110258102416992,False,1,1,10,4,control
27,",",1,10,-1,0.19594568014144897,True,1,1,10,4,control
28, crow,1,11,5,5.064121246337891,False,1,1,10,4,control
29,",",1,12,-1,0.17897865176200867,True,1,1,10,4,control
30, hawk,1,13,6,3.7448372840881348,False,1,1,10,4,control
31,",",1,14,-1,0.13435596227645874,True,1,1,10,4,control
32, par,1,15,7,6.022815704345703,False,1,1,10,4,control
33,rot,1,16,7,0.2805764973163605,False,1,1,10,4,control
34,",",1,17,-1,0.10147584229707718,True,1,1,10,4,control
35, pigeon,1,18,8,4.800213813781738,False,1,1,10,4,control
36,",",1,19,-1,0.07045608758926392,True,1,1,10,4,control
37, wood,1,20,9,7.235342979431152,False,1,1,10,4,control
38,pe,1,21,9,0.8156274557113647,False,1,1,10,4,control
39,cker,1,22,9,0.031593792140483856,False,1,1,10,4,control
40,",",1,23,-1,0.0969453901052475,True,1,1,10,4,control
41, v,1,24,10,5.969664573669434,False,1,1,10,4,control
42,ulture,1,25,10,0.24142052233219147,False,1,1,10,4,control
43,.,1,26,-1,3.5269482135772705,True,1,1,10,4,control
44, And,2,0,1,4.945679187774658,False,1,1,10,4,control
45, the,2,1,2,1.9848155975341797,False,1,1,10,4,control
46, other,2,2,3,1.1224256753921509,False,1,1,10,4,control
47,:,2,3,-1,3.641185998916626,True,1,1,10,4,control
48, sail,3,0,1,9.147392272949219,False,1,1,10,4,control
49,boat,3,1,1,0.6504260301589966,False,1,1,10,4,control
50,",",3,2,-1,0.11241216957569122,True,1,1,10,4,control
51, destroyer,3,3,2,6.8265485763549805,False,1,1,10,4,control
52,",",3,4,-1,0.08079402893781662,True,1,1,10,4,control
53, battles,3,5,3,5.924510955810547,False,1,1,10,4,control
54,hip,3,6,3,0.0011650687083601952,False,1,1,10,4,control
55,",",3,7,-1,0.12173128128051758,True,1,1,10,4,control
56, cruiser,3,8,4,3.9851982593536377,False,1,1,10,4,control
57,",",3,9,-1,0.0982973501086235,True,1,1,10,4,control
58, submarine,3,10,5,4.099586009979248,False,1,1,10,4,control
59,",",3,11,-1,0.13155096769332886,True,1,1,10,4,control
60, yacht,3,12,6,6.794432640075684,False,1,1,10,4,control
61,",",3,13,-1,0.1872350424528122,True,1,1,10,4,control
62, canoe,3,14,7,6.736120223999023,False,1,1,10,4,control
63,",",3,15,-1,0.11662662029266357,True,1,1,10,4,control
64, fre,3,16,8,5.948934555053711,False,1,1,10,4,control
65,ighter,3,17,8,0.007512177340686321,False,1,1,10,4,control
66,",",3,18,-1,0.14088858664035797,True,1,1,10,4,control
67, tug,3,19,9,4.583593845367432,False,1,1,10,4,control
68,boat,3,20,9,0.17734985053539276,False,1,1,10,4,control
69,",",3,21,-1,0.12632885575294495,True,1,1,10,4,control
70, ste,3,22,10,4.401733875274658,False,1,1,10,4,control
71,ams,3,23,10,3.249516725540161,False,1,1,10,4,control
72,hip,3,24,10,0.00019822540343739092,False,1,1,10,4,control
73,.,3,25,-1,2.0792737007141113,True,1,1,10,4,control
74,<|endoftext|>,3,26,-2,5.193051815032959,False,1,1,10,4,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,10,5,control
1, Before,0,1,2,12.528407096862793,False,1,1,10,5,control
2, the,0,2,3,2.4726693630218506,False,1,1,10,5,control
3, meeting,0,3,4,6.759095191955566,False,1,1,10,5,control
4,",",0,4,-1,0.9914171695709229,True,1,1,10,5,control
5, Mary,0,5,5,8.550304412841797,False,1,1,10,5,control
6, wrote,0,6,6,6.019630432128906,False,1,1,10,5,control
7, down,0,7,7,4.496373653411865,False,1,1,10,5,control
8, the,0,8,8,1.2372602224349976,False,1,1,10,5,control
9, following,0,9,9,4.111538410186768,False,1,1,10,5,control
10, lists,0,10,10,7.842437267303467,False,1,1,10,5,control
11, of,0,11,11,0.49632617831230164,False,1,1,10,5,control
12, words,0,12,12,6.3023152351379395,False,1,1,10,5,control
13,.,0,13,-1,2.9900951385498047,True,1,1,10,5,control
14, One,0,14,13,4.730581283569336,False,1,1,10,5,control
15, was,0,15,14,1.810640811920166,False,1,1,10,5,control
16,:,0,16,-1,3.6773507595062256,True,1,1,10,5,control
17, apple,1,0,1,11.000777244567871,False,1,1,10,5,control
